"file","area","review_state","content_status","implementation_status","verification_status","ownership","instructional_readiness","learner_validation","risk","learning_blocker","action","reason","dependency","acceptance"
"60_科研训练\科研训练总览.md","60_科研训练","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"60_科研训练\论文复现记录\00_索引.md","60_科研训练","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"60_科研训练\论文阅读笔记\00_索引.md","60_科研训练","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"60_科研训练\实验报告\00_索引.md","60_科研训练","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"60_科研训练\实验设计模板\00_索引.md","60_科研训练","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"60_科研训练\写作草稿\00_索引.md","60_科研训练","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"60_科研训练\研究问题库\研究问题候选.md","60_科研训练","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"60_科研训练\研究项目\RQ01_RAG_Agent请求调度尾延迟\00_研究问题.md","60_科研训练","rule-reviewed","content-reviewed","partial","verified","reference","not-assessed","not-evaluated","medium","否","保留/继续实现","E2 synthetic pilot 已完成；Pareto/burst、P03 replay 和场景 trace 未完成","P03 fixed-arrival replay","扩展条件并完成服务回放"
"60_科研训练\研究项目\RQ01_RAG_Agent请求调度尾延迟\01_相关论文与资料.md","60_科研训练","rule-reviewed","content-reviewed","partial","verified","reference","not-assessed","not-evaluated","medium","否","保留/继续实现","E2 synthetic pilot 已完成；Pareto/burst、P03 replay 和场景 trace 未完成","P03 fixed-arrival replay","扩展条件并完成服务回放"
"60_科研训练\研究项目\RQ01_RAG_Agent请求调度尾延迟\02_实验设计.md","60_科研训练","rule-reviewed","content-reviewed","partial","verified","reference","not-assessed","not-evaluated","medium","否","保留/继续实现","E2 synthetic pilot 已完成；Pareto/burst、P03 replay 和场景 trace 未完成","P03 fixed-arrival replay","扩展条件并完成服务回放"
"60_科研训练\研究项目\RQ01_RAG_Agent请求调度尾延迟\03_实验记录.md","60_科研训练","rule-reviewed","content-reviewed","partial","verified","reference","not-assessed","not-evaluated","medium","否","保留/继续实现","E2 synthetic pilot 已完成；Pareto/burst、P03 replay 和场景 trace 未完成","P03 fixed-arrival replay","扩展条件并完成服务回放"
"60_科研训练\研究项目\RQ01_RAG_Agent请求调度尾延迟\04_实验报告.md","60_科研训练","rule-reviewed","content-reviewed","partial","verified","reference","not-assessed","not-evaluated","medium","否","保留/继续实现","E2 synthetic pilot 已完成；Pareto/burst、P03 replay 和场景 trace 未完成","P03 fixed-arrival replay","扩展条件并完成服务回放"
"60_科研训练\研究项目\RQ01_RAG_Agent请求调度尾延迟\05_写作草稿.md","60_科研训练","rule-reviewed","content-reviewed","partial","verified","reference","not-assessed","not-evaluated","medium","否","保留/继续实现","E2 synthetic pilot 已完成；Pareto/burst、P03 replay 和场景 trace 未完成","P03 fixed-arrival replay","扩展条件并完成服务回放"
"60_科研训练\研究项目\RQ01_RAG_Agent请求调度尾延迟\artifacts\rq01_e2_pilot_20260711\README.md","60_科研训练","rule-reviewed","content-reviewed","not-applicable","verified","reference","not-assessed","not-evaluated","medium","否","保留/继续实验","30-seed E2 合成 pilot、原始 workload/task、paired bootstrap 和 SHA-256 已验证；不是场景结论","","保持文档、代码、测试和状态一致"
"70_导师实验室与联系\导师实验室总览.md","70_导师实验室与联系","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"70_导师实验室与联系\导师邮件\00_索引.md","70_导师实验室与联系","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"70_导师实验室与联系\个人科研陈述\00_索引.md","70_导师实验室与联系","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"70_导师实验室与联系\顾琳老师\顾琳老师方向主页.md","70_导师实验室与联系","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"70_导师实验室与联系\石宣化老师\00_索引.md","70_导师实验室与联系","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"70_导师实验室与联系\吴松团队\00_索引.md","70_导师实验室与联系","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"70_导师实验室与联系\姚德中老师\00_索引.md","70_导师实验室与联系","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"80_就业市场与简历\岗位拆解\00_索引.md","80_就业市场与简历","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"80_就业市场与简历\岗位拆解\2026-06-30_金融代码复合标注员_JD拆解.md","80_就业市场与简历","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"80_就业市场与简历\岗位拆解\JD拆解模板_学习路线映射.md","80_就业市场与简历","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"80_就业市场与简历\岗位拆解\JD驱动学习路线补强规则.md","80_就业市场与简历","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"80_就业市场与简历\公司需求\00_索引.md","80_就业市场与简历","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"80_就业市场与简历\技能差距分析\当前技能差距.md","80_就业市场与简历","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"80_就业市场与简历\简历项目表达\00_索引.md","80_就业市场与简历","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"80_就业市场与简历\简历项目表达\项目与科研表达模板_按完成状态分级.md","80_就业市场与简历","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"80_就业市场与简历\就业市场总览.md","80_就业市场与简历","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"80_就业市场与简历\面试题库\00_索引.md","80_就业市场与简历","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
"80_就业市场与简历\实习准备\00_索引.md","80_就业市场与简历","unreviewed","unassessed","unassessed","unassessed","unassessed","not-assessed","not-evaluated","unknown","unknown","人工复核","仅完成文件覆盖盘点，尚无逐文件人工成熟度结论","","人工核对内容、实现、证据、教学就绪度与风险后再赋值"
